68799,d289e46a7dcd0cffe50b5186d419fbaf9d3b9c5cf49b92dbe6afba10d13214b6
68599,12819210aab018bede4a01b1d7fb1db5ab10318dd8292fcf113d184d5e8f40ad
68399,ddd088a03a7457ea1f259229b13ade2aa945ab4eb0ffe9a3b9bf38bcca248014
68199,d0fa124834ceaa21a46403c807780ea86676e6a9c73760725ba2ac7733f55a20
67999,595f0c3db1cb4b9d94aa0f35a470c0d7ee4741480c4a42320ac94212044b585a
67799,7cfc49f995e6599d1ac99800c8fedfe49890662e7e2f2b399d57079a0ca6f192
67599,0dd060d315ddba627dd4a84a2da7feca2f0b8657ceafe184aee30254dee405cb
67399,7f12dd28fb505d11cc8e7623875c538a6f32f03f99960d4dbecc1436d3716c57
67199,3eade96674c032920a3982764df1b3128bcdd8d0008b0c900752e153e6ceebdc
66999,816ddfac9e8d906ea0a35623f6b5b4322f981d46e9693c5e2e251e41abe76fcd
66799,3e66066b5fc53347973f7c584f328fc936073061ef1ad0e4290933f650c0d7a8
66599,8a55ab3e3eb1017239b3e8da2c94bade41ad86d56a31d81a6a141314dba9f681
66399,3ddedba76df13f1f07a3d6ca98eadf88408eedcc28a86fe881adecd7ae68b554
66199,136087d64a97b1549303c9ee88f31b08bf93f159109e7fc4f3456f98b8873f2f
65999,ff9c928f8580bdb4b98974932faffccc7584561426b4af8e2bf35378d4361c66
65799,dd5b423d2930c718b5b19f71a93bf08def006e612843ff904e77eff89ef24cdd
65599,5962eae9b47fd236d8e050ccfe6af9d043fe1a6ef931caf4f2d3d97988cc7f05
65399,d341fe5f4fd82ec53e6dbcb6ee9dfe7a24c90a6430dad5a24734b35dd7f5a8d1
65199,159631ad06826629ca2ccd89221b5a571c13ccfe17298cf2ba01b40c52c7867a
64999,8dfdaaae0a78ca57fdbed52542f286567a0ff5b04058afe2354a3f8c145d5374
64799,9fcf433272ce1c9b0a59591725ffe8bd9433a6c637a2f76b379ef6fc425bbdcb
64599,79de0dbc353aef4218b7e895516482695221813ba3f637c9fb507440858b9c3e
64399,bec9d4902035fb0f34966f3acdec3be3ef02a3e09a88568fdb1b83b190ad882c
64199,75dd5b58de0a659aa3bc470eb9b65ea16c193cbafaae21400549490505c3c017
63999,58ebdf30ba1580da356e805bde59803d12e1d9cc91fe61948f0853d39f41ba17
63799,9b211bb354954cc51e4fd6960050c04ce9a04454449d580fa0c7a07e2a81f901
63599,ca3ba1f62935c3d98523fa20304ff0f2cd4a41f07988f34f272e58854d652410
63399,9aedcbadf3d79420a67ef4fc319c65966e1cd37581b4313029cde5fe9b9083df
63199,2d8e8cb8efb0b3997b2ba67b2a37d1b16bf7e6510a6b8d8b9c6d8806538d64a8
62999,809fb303a2b327262573d915b171074b6a898fdab72bad040c62951b6c416ea7
62799,5588c56077daf4b4582475d5d9511a2e76205b8a807ad58dfec68326345e471f
62599,1bb6bc57eb07b7927c24630b49c90ed80a451f6bd46b997c1ddd52febe7781aa
62399,2110e06b10ef4e0168655f487a5e9f4e11d1e13917313a20ae7b19773ad85f38
62199,3e4947f620636efa487a42a0d23484211bbaa3f423a411b540d34ba995c14f4b
61999,f01a171212dfb2a660f122c15bbcaa57a699c66ac2d6c30ab6654ec079a79355
61799,34afcb2da1c5fce90c7476a53968c2a990a9fa5d138a47f50874837c05bce98f
61599,71cc6e9d9c8dba3b2ed009f78ab46f920d26a516bea735a97c595e6d90f4abf9
61399,00245ec0372995c51ddd998e538a707feec948521a6a43cb101a5de02dca108e
61199,2bfab6a4f718a9914c2f045cde6065192fe65f6fd9533fcf20067cc780d54702
60999,fd717be3d75fb333971f21dfaf7f758013f8836b03bdbc4921d3897f80358447
60799,564b60d2a42de9c682ca057ea4d5f85fe7dda14228bca0ac458d595e2dc8b14e
60599,d0576e9b97cb24e264e069f0e026600329b3e64e70723e20165538578670bee8
60399,a3f99620d9fbd340cb9bfd24f50b1fef2194ffec2f5bfedfb8d2030b7a38b5b8
60199,7c5eef026beff050d21335fc95a100a500375a7fc88b3b8df73aa66cfd71a319
59999,d36d0d88e6e1ff9aba00cd879a6fb14d9b80895d99c12eb44c89c278b031e5ad
59799,978c122f4ab8742d762dc410fef28e6e6975b8e42e82050479772b345ba07160
59599,688ad606916acea80d36548ea1970a24265c0b17e80a407b37e54acb19ae9fc7
59399,7360a2904f2040c181df2578e1315fed7de2f50dc0d71585f3723e8e955b45a7
59199,0e04bd1bba3ac15d12fb124298db57e17e60e05215f93dccdb72250c37de6786
58999,b61bf5bef845fdd14a6a4907621db085a2c6fef5562b9c11655aade3aa81fe57
58799,f20aca96f540f38962131707062532a36ec9d649e10b32e99b03e8096f89129a
58599,da8e536582a05d6090cf9167c3fc6755228e5e73a2c26f48da759931d02957c0
58399,06c782827c36efdfd764034205fc63cd5bd2b58d10e1d2e0b2b12963fd71b6f4
58199,8df1913225c4feb406c3486a1e908bffcd42108e47644dfb266dddc221751dd1
57999,1634d41cd3d4267984f3e01d00f74732ea1497c84fcbeb4c4125b1d6c44fa431
57799,e7ea0a722c9cec4502d01246af427eea0c604472940103041e29760d2a59b84a
57599,b5eed7ac686109ae2cf481b5ca94fe1da83da5c4298b39d4a4df3c9dc0311fed
57399,7b5d2dd873a678f81ff0a84dbb95e94aece54a38caf6c7d6d031a849b8c8d877
57199,bcb56f18ecc5b34de98f856ed71d1d5c2eaf5ff03e22c42d426ba6785ceecd55
56999,07fed48ebd2630cc441cc9c5de7708a3163095080109eb8532fd6cfc28947eb5
56799,8446de7a67680ea6852c203f09338cab13897fa69fcbeec49a431eefcd369a74
56599,be9d916c185ce6552f0bc8b4677a313ca10b91135202b290d6c15e97a7357dac
56399,c3ef1437f8be001ad6ef43a6678642b72a244112c872568be524ca3505fedc19
56199,8381a1b57f4b1150c7db2b9da563e6272c95c224b6fbd5ac335e544148477926
55999,83af19ceb8ae862401cade494d9317ed1267047c0bc18843e4ee12c55bc0448e
55799,a71cb12a167ffd0f68c233ce48e8b7790982dc3b08956ee84b0ac250d018a796
55599,1de7da8b113c09c0bee1ac1e18ea07f09242b05ff7d61a27bc8c8c4e702fde13
55399,1d975bee71ff4ff7d464fd5a6ad958f7961c3bff8a4ecbd3f71a07e2eedfabe6
55199,6c443872a6d4257adbbc1e3f803a009bbe1c1191e40b1e9b9c743d68d9b6872b
54999,233593c5aaf89a541c53e109029b33cfb48a7550ec15b3e41356a615f83c35cf
54799,f191f6f61efab3c02dd0d815b476a1b1ba1a21f1388ed8cc35fa61e4d0b22d00
54599,4834d86e35b7073c84015d9ab5944424ad32da7ad85ea2d82bf82e9c383ce263
54399,21a9ae3a46db05bfba2b4b532352306e94f5985d273ee84804caedd515a069e4
54199,2e1e045edb52ee7dd7cc13eaa4bdb6442f1b5725361ddf0dec4bd47923496b03
53999,165c1096158ce93bb4b6a9f442bbde1f5354a816c38b9c7a3b7ca6982b334ca9
53799,d9fa569b861d7a1b7cc5db1403abb5d33f746770405c26fd9630f8ca6ea9807f
